pageid	title	user	date	date_kind	category
179500207	File:Hansers O truong co day em the 1765021357600.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500208	File:Hansers O truong co day em the 1765021361541.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500211	File:Hansers O truong co day em the 1765021364949.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500212	File:Hansers O truong co day em the 1765021368493.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500213	File:Hansers O truong co day em the 1765021372617.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500215	File:Hansers O truong co day em the 1765021379257.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500216	File:Hansers O truong co day em the 1765021381666.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500217	File:Hansers O truong co day em the 1765021384837.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500218	File:Hansers O truong co day em the 1765021387614.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500219	File:Hansers O truong co day em the 1765021375771.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500245	File:Hansers O truong co day em the 1765021296708.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500246	File:Hansers O truong co day em the 1765021302124.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500247	File:Hansers O truong co day em the 1765021299751.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500251	File:Hansers O truong co day em the 1765021305194.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500255	File:Hansers O truong co day em the 1765021311047.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500256	File:Hansers O truong co day em the 1765021308125.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500257	File:Hansers O truong co day em the 1765021314088.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500260	File:Hansers O truong co day em the 1765021320840.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500261	File:Hansers O truong co day em the 1765021324244.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500262	File:Hansers O truong co day em the 1765021327389.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500263	File:Hansers O truong co day em the 1765021317401.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500264	File:Hansers O truong co day em the 1765021330205.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500266	File:Hansers O truong co day em the 1765021333173.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500270	File:Hansers O truong co day em the 1765021336484.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500272	File:Hansers O truong co day em the 1765021340312.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500273	File:Hansers O truong co day em the 1765021344294.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500276	File:Hansers O truong co day em the 1765021348147.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500277	File:Hansers O truong co day em the 1765021351344.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500459	File:Hansers O truong co day em the 1765021146320.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500460	File:Hansers O truong co day em the 1765021137518.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500461	File:Hansers O truong co day em the 1765021141165.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500463	File:Hansers O truong co day em the 1765021151739.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500465	File:Hansers O truong co day em the 1765021158313.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500466	File:Hansers O truong co day em the 1765021155100.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500468	File:Hansers O truong co day em the 1765021161430.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500471	File:Hansers O truong co day em the 1765021164591.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500472	File:Hansers O truong co day em the 1765021168310.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500474	File:Hansers O truong co day em the 1765021171748.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500475	File:Hansers O truong co day em the 1765021178827.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500476	File:Hansers O truong co day em the 1765021175144.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500478	File:Hansers O truong co day em the 1765021185571.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500479	File:Hansers O truong co day em the 1765021182547.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500480	File:Hansers O truong co day em the 1765021189563.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500482	File:Hansers O truong co day em the 1765021192521.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500483	File:Hansers O truong co day em the 1765021195649.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500484	File:Hansers O truong co day em the 1765021198767.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500487	File:Hansers O truong co day em the 1765021201994.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500488	File:Hansers O truong co day em the 1765021205158.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500490	File:Hansers O truong co day em the 1765021208492.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500491	File:Hansers O truong co day em the 1765021214964.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500492	File:Hansers O truong co day em the 1765021211950.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500493	File:Hansers O truong co day em the 1765021217965.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500496	File:Hansers O truong co day em the 1765021221327.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500497	File:Hansers O truong co day em the 1765021224763.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500498	File:Hansers O truong co day em the 1765021227647.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500589	File:Hansers O truong co day em the 1765021231402.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500590	File:Hansers O truong co day em the 1765021237350.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500591	File:Hansers O truong co day em the 1765021234382.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500593	File:Hansers O truong co day em the 1765021242206.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500594	File:Hansers O truong co day em the 1765021245602.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500595	File:Hansers O truong co day em the 1765021249471.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
179500598	File:Hansers O truong co day em the 1765021254083.jpg	HamjnhThuat99Le	2025-12-06	taken	Category:Hanoi Star Education System
183874674	File:HSES Teachers Gala 12-03-2026 1770954753004.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874675	File:HSES Teachers Gala 12-03-2026 1770954750102.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874676	File:HSES Teachers Gala 12-03-2026 1770954755350.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874681	File:HSES Teachers Gala 12-03-2026 1770954748038.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874682	File:HSES Teachers Gala 12-03-2026 1770954744913.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874686	File:HSES Teachers Gala 12-03-2026 1770954742546.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874688	File:HSES Teachers Gala 12-03-2026 1770954741010.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874689	File:HSES Teachers Gala 12-03-2026 1770954736601.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874690	File:HSES Teachers Gala 12-03-2026 1770954738582.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874694	File:HSES Teachers Gala 12-03-2026 1770954734353.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874695	File:HSES Teachers Gala 12-03-2026 1770954731895.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874697	File:HSES Teachers Gala 12-03-2026 1770954728682.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874701	File:HSES Teachers Gala 12-03-2026 1770954725661.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874702	File:HSES Teachers Gala 12-03-2026 1770954723401.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874704	File:HSES Teachers Gala 12-03-2026 1770954721152.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874706	File:HSES Teachers Gala 12-03-2026 1770954718997.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874707	File:HSES Teachers Gala 12-03-2026 1770954716963.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874709	File:HSES Teachers Gala 12-03-2026 1770954714795.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874713	File:HSES Teachers Gala 12-03-2026 1770954712242.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874714	File:HSES Teachers Gala 12-03-2026 1770954708760.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874717	File:HSES Teachers Gala 12-03-2026 1770954706727.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874720	File:HSES Teachers Gala 12-03-2026 1770954704738.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874722	File:HSES Teachers Gala 12-03-2026 1770954702489.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874725	File:HSES Teachers Gala 12-03-2026 1770954699043.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874729	File:HSES Teachers Gala 12-03-2026 1770954696340.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874731	File:HSES Teachers Gala 12-03-2026 1770954694064.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874732	File:HSES Teachers Gala 12-03-2026 1770954691749.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874735	File:HSES Teachers Gala 12-03-2026 1770954688205.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874736	File:HSES Teachers Gala 12-03-2026 1770954686084.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874737	File:HSES Teachers Gala 12-03-2026 1770954684226.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874741	File:HSES Teachers Gala 12-03-2026 1770954679487.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874742	File:HSES Teachers Gala 12-03-2026 1770954681644.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874743	File:HSES Teachers Gala 12-03-2026 1770954677021.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874749	File:HSES Teachers Gala 12-03-2026 1770954661364.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874751	File:HSES Teachers Gala 12-03-2026 1770954654520.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874752	File:HSES Teachers Gala 12-03-2026 1770954656953.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874758	File:HSES Teachers Gala 12-03-2026 1770954652574.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874759	File:HSES Teachers Gala 12-03-2026 1770954650444.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874762	File:HSES Teachers Gala 12-03-2026 1770954648252.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874765	File:HSES Teachers Gala 12-03-2026 1770954645975.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874766	File:HSES Teachers Gala 12-03-2026 1770954643128.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874768	File:HSES Teachers Gala 12-03-2026 1770954640657.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874771	File:HSES Teachers Gala 12-03-2026 1770954638748.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874772	File:HSES Teachers Gala 12-03-2026 1770954636673.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874773	File:HSES Teachers Gala 12-03-2026 1770954634907.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874780	File:HSES Teachers Gala 12-03-2026 1770954632325.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874783	File:HSES Teachers Gala 12-03-2026 1770954630188.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183874784	File:HSES Teachers Gala 12-03-2026 1770954627939.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875788	File:HSES Teachers Gala 12-03-2026 1770954622357.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875789	File:HSES Teachers Gala 12-03-2026 1770954619059.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875790	File:HSES Teachers Gala 12-03-2026 1770954625424.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875794	File:HSES Teachers Gala 12-03-2026 1770954616751.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875796	File:HSES Teachers Gala 12-03-2026 1770954614319.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875797	File:HSES Teachers Gala 12-03-2026 1770954611770.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875800	File:HSES Teachers Gala 12-03-2026 1770954609935.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875801	File:HSES Teachers Gala 12-03-2026 1770954607572.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875802	File:HSES Teachers Gala 12-03-2026 1770954605478.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875803	File:HSES Teachers Gala 12-03-2026 1770954603396.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875804	File:HSES Teachers Gala 12-03-2026 1770954601058.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875805	File:HSES Teachers Gala 12-03-2026 1770954599204.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875808	File:HSES Teachers Gala 12-03-2026 1770954596709.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
183875809	File:HSES Teachers Gala 12-03-2026 1770954594160.jpg	HS.tintin	2026-02-12	taken	Category:Hanoi Star Education System
184063976	File:Hansers 7A02 in Quizizz lesson 08-02-2026 1771120320807.jpg	HS.tintin	2026-02-08 10:00:00	taken	Category:Hanoi Star Education System
184063977	File:Hansers 7A02 in Quizizz lesson 08-02-2026 1771120323147.jpg	HS.tintin	2026-02-08 10:00:00	taken	Category:Hanoi Star Education System
184063978	File:Hansers 7A02 in Quizizz lesson 08-02-2026 1771120327461.jpg	HS.tintin	2026-02-08 10:00:00	taken	Category:Hanoi Star Education System
184063984	File:Hansers 7A02 in Quizizz lesson 08-02-2026 1771120318249.jpg	HS.tintin	2026-02-08 10:00:00	taken	Category:Hanoi Star Education System
184063985	File:Hansers 7A02 in Quizizz lesson 08-02-2026 1771120315525.jpg	HS.tintin	2026-02-08 10:00:00	taken	Category:Hanoi Star Education System
184063986	File:Hansers 7A02 in Quizizz lesson 08-02-2026 1771120313122.jpg	HS.tintin	2026-02-08 10:00:00	taken	Category:Hanoi Star Education System
184063989	File:Hansers 7A02 in Quizizz lesson 08-02-2026 1771120309858.jpg	HS.tintin	2026-02-08 10:00:00	taken	Category:Hanoi Star Education System
184063990	File:Hansers 7A02 in Quizizz lesson 08-02-2026 1771120303253.jpg	HS.tintin	2026-02-08 10:00:00	taken	Category:Hanoi Star Education System
184063991	File:Hansers 7A02 in Quizizz lesson 08-02-2026 1771120300405.jpg	HS.tintin	2026-02-08 10:00:00	taken	Category:Hanoi Star Education System
184063994	File:Hansers 7A02 in Quizizz lesson 08-02-2026 1771120297142.jpg	HS.tintin	2026-02-08 10:00:00	taken	Category:Hanoi Star Education System
